dataset,baseline_name,graph_seed,training_seed,schema_compatible,keeps_all_target_nodes,official_hgb_exported,artifact_audit_pass,artifact_manifest_path,construction_status,selection_signal,export_hash,failure_type
DBLP,KCenter-HG-TP,4,5,True,True,False,True,,constructed_estimate,per-type approximate farthest-first profile selection,cc97fc6c984e9ec9a6469b07beefca83dfffcfcd99d896db4a7174125f1b7db5,
DBLP,KCenter-HG-TP,5,1,True,True,False,True,,constructed_estimate,per-type approximate farthest-first profile selection,aff7045099c75f187a75d49d3937597971dfa81400135c3eb01cbcee2afef344,
DBLP,KCenter-HG-TP,5,2,True,True,False,True,,constructed_estimate,per-type approximate farthest-first profile selection,aff7045099c75f187a75d49d3937597971dfa81400135c3eb01cbcee2afef344,
DBLP,KCenter-HG-TP,5,3,True,True,False,True,,constructed_estimate,per-type approximate farthest-first profile selection,aff7045099c75f187a75d49d3937597971dfa81400135c3eb01cbcee2afef344,
DBLP,KCenter-HG-TP,5,4,True,True,False,True,,constructed_estimate,per-type approximate farthest-first profile selection,aff7045099c75f187a75d49d3937597971dfa81400135c3eb01cbcee2afef344,
DBLP,KCenter-HG-TP,5,5,True,True,False,True,,constructed_estimate,per-type approximate farthest-first profile selection,aff7045099c75f187a75d49d3937597971dfa81400135c3eb01cbcee2afef344,
DBLP,Coarsening-HG-TP,1,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,dff3e756e78507a5484afe9c3ae667271d681b791f5e259ac9ac606b30bae54b,
DBLP,Coarsening-HG-TP,1,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,dff3e756e78507a5484afe9c3ae667271d681b791f5e259ac9ac606b30bae54b,
DBLP,Coarsening-HG-TP,1,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,dff3e756e78507a5484afe9c3ae667271d681b791f5e259ac9ac606b30bae54b,
DBLP,Coarsening-HG-TP,1,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,dff3e756e78507a5484afe9c3ae667271d681b791f5e259ac9ac606b30bae54b,
DBLP,Coarsening-HG-TP,1,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,dff3e756e78507a5484afe9c3ae667271d681b791f5e259ac9ac606b30bae54b,
DBLP,Coarsening-HG-TP,2,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,ede2f9d89580af26bb0e1c600bd124844677f50f8abb65c7f5b83a1a11d91678,
DBLP,Coarsening-HG-TP,2,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,ede2f9d89580af26bb0e1c600bd124844677f50f8abb65c7f5b83a1a11d91678,
DBLP,Coarsening-HG-TP,2,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,ede2f9d89580af26bb0e1c600bd124844677f50f8abb65c7f5b83a1a11d91678,
DBLP,Coarsening-HG-TP,2,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,ede2f9d89580af26bb0e1c600bd124844677f50f8abb65c7f5b83a1a11d91678,
DBLP,Coarsening-HG-TP,2,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,ede2f9d89580af26bb0e1c600bd124844677f50f8abb65c7f5b83a1a11d91678,
DBLP,Coarsening-HG-TP,3,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,148ed1c1aa8d8dfdab0f64954b46fea8705c20f66fee2b032e520c10c087e6d2,
DBLP,Coarsening-HG-TP,3,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,148ed1c1aa8d8dfdab0f64954b46fea8705c20f66fee2b032e520c10c087e6d2,
DBLP,Coarsening-HG-TP,3,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,148ed1c1aa8d8dfdab0f64954b46fea8705c20f66fee2b032e520c10c087e6d2,
DBLP,Coarsening-HG-TP,3,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,148ed1c1aa8d8dfdab0f64954b46fea8705c20f66fee2b032e520c10c087e6d2,
DBLP,Coarsening-HG-TP,3,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,148ed1c1aa8d8dfdab0f64954b46fea8705c20f66fee2b032e520c10c087e6d2,
DBLP,Coarsening-HG-TP,4,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,3166065b1a2ebb03e9396059210fb92a603b8a60a30a0dc843b864a5011b3318,
DBLP,Coarsening-HG-TP,4,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,3166065b1a2ebb03e9396059210fb92a603b8a60a30a0dc843b864a5011b3318,
DBLP,Coarsening-HG-TP,4,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,3166065b1a2ebb03e9396059210fb92a603b8a60a30a0dc843b864a5011b3318,
DBLP,Coarsening-HG-TP,4,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,3166065b1a2ebb03e9396059210fb92a603b8a60a30a0dc843b864a5011b3318,
DBLP,Coarsening-HG-TP,4,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,3166065b1a2ebb03e9396059210fb92a603b8a60a30a0dc843b864a5011b3318,
DBLP,Coarsening-HG-TP,5,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,c7c76a06445a71ebdd00a77e8b70bc6ae60cacab67121d1de5b18d8d8641c7c0,
DBLP,Coarsening-HG-TP,5,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,c7c76a06445a71ebdd00a77e8b70bc6ae60cacab67121d1de5b18d8d8641c7c0,
DBLP,Coarsening-HG-TP,5,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,c7c76a06445a71ebdd00a77e8b70bc6ae60cacab67121d1de5b18d8d8641c7c0,
DBLP,Coarsening-HG-TP,5,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,c7c76a06445a71ebdd00a77e8b70bc6ae60cacab67121d1de5b18d8d8641c7c0,
DBLP,Coarsening-HG-TP,5,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,c7c76a06445a71ebdd00a77e8b70bc6ae60cacab67121d1de5b18d8d8641c7c0,
DBLP,Coarsening-HG-TP,1,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,291eba6c10fe3e1306139ed165295bfe30fdbd9a640145f961b211f248f1463d,
DBLP,Coarsening-HG-TP,1,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,291eba6c10fe3e1306139ed165295bfe30fdbd9a640145f961b211f248f1463d,
DBLP,Coarsening-HG-TP,1,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,291eba6c10fe3e1306139ed165295bfe30fdbd9a640145f961b211f248f1463d,
DBLP,Coarsening-HG-TP,1,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,291eba6c10fe3e1306139ed165295bfe30fdbd9a640145f961b211f248f1463d,
DBLP,Coarsening-HG-TP,1,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,291eba6c10fe3e1306139ed165295bfe30fdbd9a640145f961b211f248f1463d,
DBLP,Coarsening-HG-TP,2,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b1865b14adc7a219234b101ea47b241b08d45bf4bb1926545e1451aa74574705,
DBLP,Coarsening-HG-TP,2,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b1865b14adc7a219234b101ea47b241b08d45bf4bb1926545e1451aa74574705,
DBLP,Coarsening-HG-TP,2,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b1865b14adc7a219234b101ea47b241b08d45bf4bb1926545e1451aa74574705,
DBLP,Coarsening-HG-TP,2,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b1865b14adc7a219234b101ea47b241b08d45bf4bb1926545e1451aa74574705,
DBLP,Coarsening-HG-TP,2,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b1865b14adc7a219234b101ea47b241b08d45bf4bb1926545e1451aa74574705,
DBLP,Coarsening-HG-TP,3,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,bf98af3b227c37d64bd53d54827e553bcfbd6766bd8d181f846854a31d9cfed4,
DBLP,Coarsening-HG-TP,3,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,bf98af3b227c37d64bd53d54827e553bcfbd6766bd8d181f846854a31d9cfed4,
DBLP,Coarsening-HG-TP,3,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,bf98af3b227c37d64bd53d54827e553bcfbd6766bd8d181f846854a31d9cfed4,
DBLP,Coarsening-HG-TP,3,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,bf98af3b227c37d64bd53d54827e553bcfbd6766bd8d181f846854a31d9cfed4,
DBLP,Coarsening-HG-TP,3,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,bf98af3b227c37d64bd53d54827e553bcfbd6766bd8d181f846854a31d9cfed4,
DBLP,Coarsening-HG-TP,4,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e8ae82c31afa44488e164bdb12be13034d90e8a4f7bf50d294601d425dd950dc,
DBLP,Coarsening-HG-TP,4,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e8ae82c31afa44488e164bdb12be13034d90e8a4f7bf50d294601d425dd950dc,
DBLP,Coarsening-HG-TP,4,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e8ae82c31afa44488e164bdb12be13034d90e8a4f7bf50d294601d425dd950dc,
DBLP,Coarsening-HG-TP,4,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e8ae82c31afa44488e164bdb12be13034d90e8a4f7bf50d294601d425dd950dc,
DBLP,Coarsening-HG-TP,4,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e8ae82c31afa44488e164bdb12be13034d90e8a4f7bf50d294601d425dd950dc,
DBLP,Coarsening-HG-TP,5,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,726fede05c8da77a88d759f1a65c1ced2a00a3de22a8c84f24fe44d2694f03d5,
DBLP,Coarsening-HG-TP,5,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,726fede05c8da77a88d759f1a65c1ced2a00a3de22a8c84f24fe44d2694f03d5,
DBLP,Coarsening-HG-TP,5,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,726fede05c8da77a88d759f1a65c1ced2a00a3de22a8c84f24fe44d2694f03d5,
DBLP,Coarsening-HG-TP,5,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,726fede05c8da77a88d759f1a65c1ced2a00a3de22a8c84f24fe44d2694f03d5,
DBLP,Coarsening-HG-TP,5,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,726fede05c8da77a88d759f1a65c1ced2a00a3de22a8c84f24fe44d2694f03d5,
DBLP,Coarsening-HG-TP,1,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e897c60b500f97b9aa163966d615cc3de6e820a64eb8425990d8eb0f22443455,
DBLP,Coarsening-HG-TP,1,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e897c60b500f97b9aa163966d615cc3de6e820a64eb8425990d8eb0f22443455,
DBLP,Coarsening-HG-TP,1,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e897c60b500f97b9aa163966d615cc3de6e820a64eb8425990d8eb0f22443455,
DBLP,Coarsening-HG-TP,1,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e897c60b500f97b9aa163966d615cc3de6e820a64eb8425990d8eb0f22443455,
DBLP,Coarsening-HG-TP,1,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,e897c60b500f97b9aa163966d615cc3de6e820a64eb8425990d8eb0f22443455,
DBLP,Coarsening-HG-TP,2,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d296e8beec5440b624264dc521e175f2964879ac802fcb953a78d2ef55cb3cb8,
DBLP,Coarsening-HG-TP,2,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d296e8beec5440b624264dc521e175f2964879ac802fcb953a78d2ef55cb3cb8,
DBLP,Coarsening-HG-TP,2,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d296e8beec5440b624264dc521e175f2964879ac802fcb953a78d2ef55cb3cb8,
DBLP,Coarsening-HG-TP,2,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d296e8beec5440b624264dc521e175f2964879ac802fcb953a78d2ef55cb3cb8,
DBLP,Coarsening-HG-TP,2,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d296e8beec5440b624264dc521e175f2964879ac802fcb953a78d2ef55cb3cb8,
DBLP,Coarsening-HG-TP,3,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,cea77f67cce9c353e19a08f1f5cc3b8d4c9497087688d7f78823d8e3661731e7,
DBLP,Coarsening-HG-TP,3,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,cea77f67cce9c353e19a08f1f5cc3b8d4c9497087688d7f78823d8e3661731e7,
DBLP,Coarsening-HG-TP,3,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,cea77f67cce9c353e19a08f1f5cc3b8d4c9497087688d7f78823d8e3661731e7,
DBLP,Coarsening-HG-TP,3,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,cea77f67cce9c353e19a08f1f5cc3b8d4c9497087688d7f78823d8e3661731e7,
DBLP,Coarsening-HG-TP,3,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,cea77f67cce9c353e19a08f1f5cc3b8d4c9497087688d7f78823d8e3661731e7,
DBLP,Coarsening-HG-TP,4,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,abdb7d8b57f6d301815273f1a6d8b632879fd38bb2a3192689fe2d22fb325791,
DBLP,Coarsening-HG-TP,4,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,abdb7d8b57f6d301815273f1a6d8b632879fd38bb2a3192689fe2d22fb325791,
DBLP,Coarsening-HG-TP,4,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,abdb7d8b57f6d301815273f1a6d8b632879fd38bb2a3192689fe2d22fb325791,
DBLP,Coarsening-HG-TP,4,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,abdb7d8b57f6d301815273f1a6d8b632879fd38bb2a3192689fe2d22fb325791,
DBLP,Coarsening-HG-TP,4,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,abdb7d8b57f6d301815273f1a6d8b632879fd38bb2a3192689fe2d22fb325791,
DBLP,Coarsening-HG-TP,5,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d37cf768c3d8d8f95966b69a0f0c084792f53c79c440b8c6c574950cb066cf47,
DBLP,Coarsening-HG-TP,5,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d37cf768c3d8d8f95966b69a0f0c084792f53c79c440b8c6c574950cb066cf47,
DBLP,Coarsening-HG-TP,5,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d37cf768c3d8d8f95966b69a0f0c084792f53c79c440b8c6c574950cb066cf47,
DBLP,Coarsening-HG-TP,5,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d37cf768c3d8d8f95966b69a0f0c084792f53c79c440b8c6c574950cb066cf47,
DBLP,Coarsening-HG-TP,5,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,d37cf768c3d8d8f95966b69a0f0c084792f53c79c440b8c6c574950cb066cf47,
DBLP,Coarsening-HG-TP,1,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b9bc79d6a5cc8b4eb57a01f391ffd9c453902086b0700df74ed68156ea17381a,
DBLP,Coarsening-HG-TP,1,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b9bc79d6a5cc8b4eb57a01f391ffd9c453902086b0700df74ed68156ea17381a,
DBLP,Coarsening-HG-TP,1,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b9bc79d6a5cc8b4eb57a01f391ffd9c453902086b0700df74ed68156ea17381a,
DBLP,Coarsening-HG-TP,1,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b9bc79d6a5cc8b4eb57a01f391ffd9c453902086b0700df74ed68156ea17381a,
DBLP,Coarsening-HG-TP,1,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,b9bc79d6a5cc8b4eb57a01f391ffd9c453902086b0700df74ed68156ea17381a,
DBLP,Coarsening-HG-TP,2,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,60469dab96afd9576b04d15948515b4d0478dedc4b99784686d47e0ea4339963,
DBLP,Coarsening-HG-TP,2,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,60469dab96afd9576b04d15948515b4d0478dedc4b99784686d47e0ea4339963,
DBLP,Coarsening-HG-TP,2,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,60469dab96afd9576b04d15948515b4d0478dedc4b99784686d47e0ea4339963,
DBLP,Coarsening-HG-TP,2,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,60469dab96afd9576b04d15948515b4d0478dedc4b99784686d47e0ea4339963,
DBLP,Coarsening-HG-TP,2,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,60469dab96afd9576b04d15948515b4d0478dedc4b99784686d47e0ea4339963,
DBLP,Coarsening-HG-TP,3,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7220a49f821c521e709e3ce0dab5b8c1c17a629ea401d0533fbf0663b25df7c8,
DBLP,Coarsening-HG-TP,3,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7220a49f821c521e709e3ce0dab5b8c1c17a629ea401d0533fbf0663b25df7c8,
DBLP,Coarsening-HG-TP,3,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7220a49f821c521e709e3ce0dab5b8c1c17a629ea401d0533fbf0663b25df7c8,
DBLP,Coarsening-HG-TP,3,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7220a49f821c521e709e3ce0dab5b8c1c17a629ea401d0533fbf0663b25df7c8,
DBLP,Coarsening-HG-TP,3,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7220a49f821c521e709e3ce0dab5b8c1c17a629ea401d0533fbf0663b25df7c8,
DBLP,Coarsening-HG-TP,4,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,13c158a4a04053f8d565cf449d392c2e0b1937d88ff54ba8402088a0532c3664,
DBLP,Coarsening-HG-TP,4,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,13c158a4a04053f8d565cf449d392c2e0b1937d88ff54ba8402088a0532c3664,
DBLP,Coarsening-HG-TP,4,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,13c158a4a04053f8d565cf449d392c2e0b1937d88ff54ba8402088a0532c3664,
DBLP,Coarsening-HG-TP,4,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,13c158a4a04053f8d565cf449d392c2e0b1937d88ff54ba8402088a0532c3664,
DBLP,Coarsening-HG-TP,4,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,13c158a4a04053f8d565cf449d392c2e0b1937d88ff54ba8402088a0532c3664,
DBLP,Coarsening-HG-TP,5,1,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7cfe9171f47ed56a4d5f7bc1635cb8b8f6239221cc549f2e100e5970450a87d0,
DBLP,Coarsening-HG-TP,5,2,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7cfe9171f47ed56a4d5f7bc1635cb8b8f6239221cc549f2e100e5970450a87d0,
DBLP,Coarsening-HG-TP,5,3,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7cfe9171f47ed56a4d5f7bc1635cb8b8f6239221cc549f2e100e5970450a87d0,
DBLP,Coarsening-HG-TP,5,4,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7cfe9171f47ed56a4d5f7bc1635cb8b8f6239221cc549f2e100e5970450a87d0,
DBLP,Coarsening-HG-TP,5,5,True,True,False,True,,constructed_estimate,support medoid selection; no synthetic supernodes,7cfe9171f47ed56a4d5f7bc1635cb8b8f6239221cc549f2e100e5970450a87d0,
DBLP,GraphSparsify-TP,1,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,4db883a15ca8574d481192334b3bac525ac780d57ecfc2e6e8784ca034644bac,
DBLP,GraphSparsify-TP,1,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,4db883a15ca8574d481192334b3bac525ac780d57ecfc2e6e8784ca034644bac,
DBLP,GraphSparsify-TP,1,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,4db883a15ca8574d481192334b3bac525ac780d57ecfc2e6e8784ca034644bac,
DBLP,GraphSparsify-TP,1,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,4db883a15ca8574d481192334b3bac525ac780d57ecfc2e6e8784ca034644bac,
DBLP,GraphSparsify-TP,1,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,4db883a15ca8574d481192334b3bac525ac780d57ecfc2e6e8784ca034644bac,
DBLP,GraphSparsify-TP,2,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,fc137f79369f80cd21f5c7252cf4741b94be7e59e54a93da3df3fe4a117980fc,
DBLP,GraphSparsify-TP,2,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,fc137f79369f80cd21f5c7252cf4741b94be7e59e54a93da3df3fe4a117980fc,
DBLP,GraphSparsify-TP,2,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,fc137f79369f80cd21f5c7252cf4741b94be7e59e54a93da3df3fe4a117980fc,
DBLP,GraphSparsify-TP,2,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,fc137f79369f80cd21f5c7252cf4741b94be7e59e54a93da3df3fe4a117980fc,
DBLP,GraphSparsify-TP,2,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,fc137f79369f80cd21f5c7252cf4741b94be7e59e54a93da3df3fe4a117980fc,
DBLP,GraphSparsify-TP,3,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e5a2ad5eb15d9dfbae9ae40efceabd0c5ed93663c62277f3c164a58cd34f6822,
DBLP,GraphSparsify-TP,3,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e5a2ad5eb15d9dfbae9ae40efceabd0c5ed93663c62277f3c164a58cd34f6822,
DBLP,GraphSparsify-TP,3,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e5a2ad5eb15d9dfbae9ae40efceabd0c5ed93663c62277f3c164a58cd34f6822,
DBLP,GraphSparsify-TP,3,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e5a2ad5eb15d9dfbae9ae40efceabd0c5ed93663c62277f3c164a58cd34f6822,
DBLP,GraphSparsify-TP,3,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,e5a2ad5eb15d9dfbae9ae40efceabd0c5ed93663c62277f3c164a58cd34f6822,
DBLP,GraphSparsify-TP,4,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,0c59fb4626c7f353f0322e474d491e68529b92f50605b04f57b59cce7f0b100a,
DBLP,GraphSparsify-TP,4,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,0c59fb4626c7f353f0322e474d491e68529b92f50605b04f57b59cce7f0b100a,
DBLP,GraphSparsify-TP,4,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,0c59fb4626c7f353f0322e474d491e68529b92f50605b04f57b59cce7f0b100a,
DBLP,GraphSparsify-TP,4,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,0c59fb4626c7f353f0322e474d491e68529b92f50605b04f57b59cce7f0b100a,
DBLP,GraphSparsify-TP,4,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,0c59fb4626c7f353f0322e474d491e68529b92f50605b04f57b59cce7f0b100a,
DBLP,GraphSparsify-TP,5,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d686f2cd423c250c6219dd2d80cd2c77fe62d546c69fb706468e0f434eeec7fd,
DBLP,GraphSparsify-TP,5,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d686f2cd423c250c6219dd2d80cd2c77fe62d546c69fb706468e0f434eeec7fd,
DBLP,GraphSparsify-TP,5,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d686f2cd423c250c6219dd2d80cd2c77fe62d546c69fb706468e0f434eeec7fd,
DBLP,GraphSparsify-TP,5,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d686f2cd423c250c6219dd2d80cd2c77fe62d546c69fb706468e0f434eeec7fd,
DBLP,GraphSparsify-TP,5,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,d686f2cd423c250c6219dd2d80cd2c77fe62d546c69fb706468e0f434eeec7fd,
DBLP,GraphSparsify-TP,1,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,ac71aed1b23152d1bcb99e401dd20262e9f9a297cd860d57deb8e72b4ddcf6fb,
DBLP,GraphSparsify-TP,1,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,ac71aed1b23152d1bcb99e401dd20262e9f9a297cd860d57deb8e72b4ddcf6fb,
DBLP,GraphSparsify-TP,1,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,ac71aed1b23152d1bcb99e401dd20262e9f9a297cd860d57deb8e72b4ddcf6fb,
DBLP,GraphSparsify-TP,1,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,ac71aed1b23152d1bcb99e401dd20262e9f9a297cd860d57deb8e72b4ddcf6fb,
DBLP,GraphSparsify-TP,1,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,ac71aed1b23152d1bcb99e401dd20262e9f9a297cd860d57deb8e72b4ddcf6fb,
DBLP,GraphSparsify-TP,2,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f6e4a34721e32c33ee590221a3aed9e02dab2b55edc32ecb3709ac1d18072ee3,
DBLP,GraphSparsify-TP,2,2,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f6e4a34721e32c33ee590221a3aed9e02dab2b55edc32ecb3709ac1d18072ee3,
DBLP,GraphSparsify-TP,2,3,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f6e4a34721e32c33ee590221a3aed9e02dab2b55edc32ecb3709ac1d18072ee3,
DBLP,GraphSparsify-TP,2,4,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f6e4a34721e32c33ee590221a3aed9e02dab2b55edc32ecb3709ac1d18072ee3,
DBLP,GraphSparsify-TP,2,5,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,f6e4a34721e32c33ee590221a3aed9e02dab2b55edc32ecb3709ac1d18072ee3,
DBLP,GraphSparsify-TP,3,1,True,True,False,True,,constructed_estimate,relation-wise persistent edge pruning,576332086f6218062f2f55ec78a7c6846971b6bfbf56987532cab0a1fcabe99a,
