export_dir,dataset,method,seed,node_type_mapping,relation_id_mapping,target_type,target_count,train_count,val_count,test_count,node_count_by_type,edge_count_by_relation,feature_shapes_by_type,labels_format,split_mode,mapping_bijective,split_disjoint,all_train_val_test_target_ids_preserved,no_target_duplicates,no_test_label_export_leakage,relation_order_matches_official,node_type_order_matches_official,can_load_with_official_data_loader,preserve_target_ids,data_root,dataset_dir,file_list_hash,node_dat_exists,link_dat_exists,label_dat_exists,label_dat_test_exists,node_dat_line_count,link_dat_line_count,label_dat_line_count,label_dat_test_line_count,num_classes,trainval_count,label_shape,official_data_loader_error,canonical_method,graph_seed
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT100-TP00-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT100-TP00-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 76748, ""3"": 3598, ""4"": 1, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT100-TP00-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT100-TP00-PVVP100\official_trainval\DBLP,757e9c5171e9b89d740e734ad71ec815643295fb6cad49d3aa337f2cf48901a1,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT100-TP00-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 1, ""3"": 3598, ""4"": 76748, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT00-TP100-PVVP100\official_trainval\DBLP,8785a44f1d3466fb43971de3cc67b1e4ed951b6d0c87d3450a02e2ea3f157c1f,True,True,True,True,10679,118893,1217,2840,4,1217,single,,H6-dir-APPA100-PT00-TP100-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,789b4e6b06aa3e58a39a82f10e768d1c014b7537256c1927d5d6864f340dbcc5,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,789b4e6b06aa3e58a39a82f10e768d1c014b7537256c1927d5d6864f340dbcc5,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,789b4e6b06aa3e58a39a82f10e768d1c014b7537256c1927d5d6864f340dbcc5,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,a9f5ca97160932f060a47e628a29fe40c7c3593d0481d083c5020134afbd9f67,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,a9f5ca97160932f060a47e628a29fe40c7c3593d0481d083c5020134afbd9f67,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,a9f5ca97160932f060a47e628a29fe40c7c3593d0481d083c5020134afbd9f67,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,2
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,9e1e6c8ef268d1f122112a4066cd43b35257d15734af48978e0f8a0dc8539553,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,9e1e6c8ef268d1f122112a4066cd43b35257d15734af48978e0f8a0dc8539553,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,3,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 38374, ""3"": 3598, ""4"": 15350, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-APPA100-PT50-TP20-PVVP100\official_trainval\DBLP,9e1e6c8ef268d1f122112a4066cd43b35257d15734af48978e0f8a0dc8539553,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT50-TP20-PVVP100,3
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,437d2a6ea38bee21fa9e9051f0de846b1cc753198b63027e8e9c321fce43fabe,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,437d2a6ea38bee21fa9e9051f0de846b1cc753198b63027e8e9c321fce43fabe,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,1,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,437d2a6ea38bee21fa9e9051f0de846b1cc753198b63027e8e9c321fce43fabe,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,1
results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,2,"{'A': 0, 'P': 1, 'T': 2, 'V': 3}","{'AP': 0, 'PA': 1, 'PT': 2, 'PV': 3, 'TP': 4, 'VP': 5}",A,4057,1217,0,2840,"{""0"": 4057, ""1"": 3582, ""2"": 3020, ""3"": 20}","{""0"": 17474, ""1"": 17474, ""2"": 15350, ""3"": 3598, ""4"": 38374, ""5"": 3598}","{""0"": [334], ""1"": [4231], ""2"": [50]}",single,official_trainval,True,True,True,True,True,True,True,True,True,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval,results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-APPA100-PT20-TP50-PVVP100\official_trainval\DBLP,5c1070a9b58f61ed5c30436671d6a836f47b225f19d36af8d79cf803d5aa690a,True,True,True,True,10679,95868,1217,2840,4,1217,single,,H6-dir-APPA100-PT20-TP50-PVVP100,2
